"x","qname","GENDER","STUDY","y","md","lo","hi"
0.241453671290306,"q0.05","F","Study A",23.7485743649894,21.6519129103135,13.3557681485422,29.1155736161944
0.615306954443407,"q0.05","F","Study A",31.8627186254753,30.9642131527717,22.275834246962,42.738121196253
0.74939474503119,"q0.05","F","Study A",34.7729717249225,34.3785086623213,25.0199013540515,47.6228360802206
1.67114242919606,"q0.05","F","Study A",54.7786637582973,58.9134334397373,39.4388240374071,81.8968014531592
2.24188208403836,"q0.05","F","Study A",67.1660454778175,67.8633860230327,44.7988794036061,92.6864619305211
2.36123645907113,"q0.05","F","Study A",69.7565228709687,67.7334058809485,45.4358292969456,92.8686735582694
4.00215985958486,"q0.05","F","Study A",70.9494771571596,67.7554438874699,50.0925890891615,87.8448232029658
3.96006393314207,"q0.05","F","Study A",71.1099498732415,67.9270970059783,50.1366682346924,87.7799179067325
6.64240799047336,"q0.05","F","Study A",60.7178655206081,54.117167554816,44.4018243807298,69.1133362770105
6.37659484104978,"q0.05","F","Study A",61.8979590902772,55.4927310764216,45.836453848988,71.2681867941954
11.5023041080812,"q0.05","F","Study A",38.6801660944081,31.5173996285334,17.451464035177,46.2840180242546
0.336574094394902,"q0.05","F","Study A",25.8130763235019,23.9578769367279,15.6342802720177,32.4862187947359
0.462269773961688,"q0.05","F","Study A",28.5411863146464,27.0121913428302,18.6416419650184,37.0570717686425
0.88759616655563,"q0.05","F","Study A",37.7725074285093,38.0834712984163,27.5943706604815,52.3829654774234
1.52071984805241,"q0.05","F","Study A",51.5138789933197,54.965856957412,37.477382213819,76.0027413450738
1.77769815603451,"q0.05","F","Study A",57.0913583830432,61.4913681972667,40.8282620945083,86.0720114104062
2.20658709284384,"q0.05","F","Study A",66.4000000194124,67.898715655953,44.6105231672025,92.2226785001557
3.03197151284996,"q0.05","F","Study A",74.6479052662901,70.330462618702,48.7758498584677,90.9202929879573
3.54059202644598,"q0.05","F","Study A",72.7090071145722,69.2968611494329,50.3833501356014,88.2937457809698
4.82834489835928,"q0.05","F","Study A",67.8000000116134,63.9658844690665,49.971561515032,82.6031349395156
7.5225649757846,"q0.05","F","Study A",56.726703087615,50.0634519993403,40.8819946170353,63.3608000233562
12.8095150417071,"q0.05","F","Study A",32.752483480932,26.4795452784053,8.12387561790243,40.489927337797
0.298165242584459,"q0.05","F","Study A",24.9794472541803,22.8997490235483,14.7153202090657,31.1251797355883
0.586223351218815,"q0.05","F","Study A",31.2314855649235,30.2606683075871,21.6073225773288,41.6859134974309
0.964613804911059,"q0.05","F","Study A",39.4441049665693,40.2800358003257,29.2257426402941,54.93279824434
1.53135913915911,"q0.05","F","Study A",51.7447950937567,55.2494132581683,37.6161137153758,76.419624374325
2.06997658139531,"q0.05","F","Study A",63.4349939782389,67.5761523555479,43.8814836925654,91.1567501467759
2.65158179924304,"q0.05","F","Study A",76.0582024319757,68.999947533989,46.9183911098735,91.4327947374368
2.80389364834127,"q0.05","F","Study A",75.5173545478767,69.3060612255179,47.6621361863313,91.6063420966034
3.45214577857862,"q0.05","F","Study A",73.0461706055831,69.0424586863462,50.4097810935446,88.9119943165023
6.4115601869201,"q0.05","F","Study A",61.7646685497917,55.2278278960111,45.6487934577244,70.9847354532992
7.16573080106831,"q0.05","F","Study A",58.3448043916027,51.5520236406801,42.3009018634025,65.1148367552641
14.1438028831575,"q0.05","F","Study A",26.7020178429887,19.8213640727204,-1.60230631732572,36.9783252375848
0.289566887599447,"q0.05","F","Study A",24.7928278077233,22.7119465979013,14.5095982344199,30.8204922370713
0.466003610707541,"q0.05","F","Study A",28.6222258329971,27.0999738858926,18.7309767586718,37.2010225453684
1.19926129184839,"q0.05","F","Study A",44.536914478334,46.373556592662,32.9107673457823,63.478059664753
1.6263101981072,"q0.05","F","Study A",53.8056211278986,57.7335472811915,38.8542321999742,80.1401246111953
1.7187812806681,"q0.05","F","Study A",55.8126214925555,60.2201459157283,40.0600129240301,83.7634510734902
2.64809468108932,"q0.05","F","Study A",75.9825177976521,68.9871900925856,46.9013633672951,91.4411177553004
3.34354152599844,"q0.05","F","Study A",73.4601778671988,69.4662192451703,50.44223599396,89.6765479876656
3.99186026446061,"q0.05","F","Study A",70.9887399587444,67.7974421940038,50.1033739177883,87.8440182077508
7.54953959724799,"q0.05","F","Study A",56.6043838887342,49.9509245022802,40.7747333495472,63.1631919918022
7.34861043243883,"q0.05","F","Study A",57.5155178754937,50.7891218439192,41.5737034823341,64.2108319793727
12.3599523468527,"q0.05","F","Study A",34.7910718227044,28.0741320510355,11.3317249996772,42.4817026249587
0.290978845562835,"q0.05","F","Study A",24.8234730664976,22.7429086346987,14.5433803684271,30.8705257540203
0.561334476670103,"q0.05","F","Study A",30.6912952613111,29.6585957495147,21.0118379261928,40.7854657360946
0.922145099718034,"q0.05","F","Study A",38.5223604863221,39.0457000453027,28.3312938752738,53.5267814099906
1.08348968835339,"q0.05","F","Study A",42.0241975045305,43.389475195039,31.0968011864472,58.9850506994612
1.69256929390359,"q0.05","F","Study A",55.243714280652,59.5011627960828,39.7182205765822,82.736377715794
2.44806890991648,"q0.05","F","Study A",71.6411416833765,67.9466466950587,45.8992217807735,92.2547737461008
3.10427700321818,"q0.05","F","Study A",74.3722715152228,70.1463493405783,49.1289205668674,90.5009478447136
4.07533161116504,"q0.05","F","Study A",70.6705411469622,67.457073940337,50.0159700772555,87.561878636833
6.55572227349651,"q0.05","F","Study A",61.1109508093504,54.5283060960895,44.8717277150527,69.8160658540292
7.91378872258115,"q0.05","F","Study A",54.952658716437,48.2132620978265,39.3263414631937,60.528292838916
12.9746514841203,"q0.05","F","Study A",32.0036552750133,25.7323886285588,6.94554645324786,39.7755713944801
0.34057903946788,"q0.05","F","Study A",25.9000000006357,24.0536722026194,15.7301015320372,32.628136254309
0.563827493984454,"q0.05","F","Study A",30.7454039265065,29.7189029083962,21.0714852012364,40.8756599252809
1.44095533048494,"q0.05","F","Study A",49.7826629560882,52.8508505574142,36.4372892995331,72.8773006199968
1.16598953441979,"q0.05","F","Study A",43.8147813550284,45.4945849439926,32.3328820623732,62.1868077523279
2.12665536455513,"q0.05","F","Study A",64.6651550621588,67.8072376521055,44.1839572720917,92.2594722869349
3.28307575185627,"q0.05","F","Study A",73.6906777686713,69.4851667227706,50.0020022722842,89.7744571937707
2.75754459031943,"q0.05","F","Study A",75.6940404968148,69.3798716785555,47.435811813635,91.5320747077176
4.44673695071387,"q0.05","F","Study A",69.2547171207172,65.8346140270336,49.6270671258412,85.1340210966992
5.69213567809682,"q0.05","F","Study A",64.5071670485344,59.2979597258539,48.5376327154399,76.8168482673074
7.50331229377819,"q0.05","F","Study A",56.8140063566584,50.1437666061945,40.9585505411783,63.5018394235788
9.44703401981797,"q0.05","F","Study A",47.9999999968661,40.1569851644781,29.1578168389526,53.235664001245
0.297414671252493,"q0.05","F","Study A",24.9631567885341,22.8791660647842,14.6973622372451,31.0985828223423
0.44120841101889,"q0.05","F","Study A",28.0840686566072,26.5924281526654,18.1377333475195,36.2450920917347
1.30167917983121,"q0.05","F","Study A",46.7598012455458,49.0176164112914,34.6211918436491,67.4528209621635
1.57228126729178,"q0.05","F","Study A",52.6329725225507,56.3400617943216,38.1497195943579,78.0230902977441
1.85003135082659,"q0.05","F","Study A",58.6612841555332,63.0700279231278,41.7694143697082,87.717024999245
2.6569975405769,"q0.05","F","Study A",76.0773330571812,69.0197607435363,46.9448363994321,91.4198685014777
2.89154170968612,"q0.05","F","Study A",75.1832338142952,69.4205144550279,48.0901253051663,91.7621884821921
3.27916494018722,"q0.05","F","Study A",73.7055860653858,69.4899413174603,49.9829056167009,89.7811389442301
5.81586544973489,"q0.05","F","Study A",64.0355002024588,58.7955470002124,48.0721932059193,75.8138160133627
9.85601607266305,"q0.05","F","Study A",46.1454287540457,38.3025241268803,27.3187394584605,52.0337854847802
12.8828825872767,"q0.05","F","Study A",32.4197907892253,26.1729593302667,7.60036234959345,40.1725501346887
0.220753917946083,"q0.05","F","Study A",23.2993051131774,21.1020696030919,12.8592839459384,28.3820663258612
0.471817443230835,"q0.05","F","Study A",28.7484097610894,27.2366571526155,18.8700769829594,37.4251634932585
